"pais","departamento","provincia","municipio","recinto","id_dpa","col_abstencion","col_blancos","col_emitidos","col_inscritos","col_no","col_nulos","col_si","col_validos"
"Bolivia","La Paz","Larecaja","Guanay","ESCUELA CENTRAL CARURA",232735,72,9,465,537,127,8,321,448
"Bolivia","La Paz","Larecaja","Guanay","ESCUELA MARIAPU",232736,5,1,72,77,54,2,15,69
"Bolivia","La Paz","Larecaja","Guanay","ESCUELA PABLO AMAYA",232741,11,0,79,90,21,8,50,71
"Bolivia","La Paz","Larecaja","Guanay","ESCUELA PAJONAL VILAQUE",232742,22,3,146,168,89,2,52,141
"Bolivia","La Paz","Larecaja","Guanay","ESCUELA SAN JUAN DE CHALLANA",232737,7,0,60,67,49,1,10,59
"Bolivia","La Paz","Larecaja","Guanay","ESCUELA SECC. DE POROMA",232738,33,3,156,189,32,1,120,152
"Bolivia","La Paz","Larecaja","Guanay","ESCUELA SECC. MIXTA LA FABULOSA",232739,3,0,42,45,3,0,39,42
"Bolivia","La Paz","Larecaja","Guanay","ESCUELA SECC. TRAPICHEPONTE",232740,42,3,182,224,36,3,140,176
"Bolivia","La Paz","Larecaja","Guanay","LA AGUADA",232743,25,0,181,206,108,1,72,180
"Bolivia","La Paz","Larecaja","Guanay","NUCLEO ESCOLAR DE AMAGUAYA",232744,15,0,80,95,30,1,49,79
"Bolivia","La Paz","Larecaja","Guanay","SEDE SOCIAL",232745,1,2,45,46,15,0,28,43
"Bolivia","La Paz","Larecaja","Guanay","SINDICATO",232746,1,0,59,60,9,7,43,52
"Bolivia","La Paz","Larecaja","Guanay","UNIDAD EDUCATIVA ALTO CHIJINI",232747,5,0,37,42,9,0,28,37
"Bolivia","La Paz","Larecaja","Guanay","UNIDAD EDUCATIVA BUENOS AIRES",232748,32,3,222,254,67,3,149,216
"Bolivia","La Paz","Larecaja","Guanay","UNIDAD EDUCATIVA CANDELARIA",232749,32,4,465,497,110,3,348,458
"Bolivia","La Paz","Larecaja","Guanay","UNIDAD EDUCATIVA NACIONAL GUANAY",232750,457,27,1864,2321,823,65,949,1772
"Bolivia","La Paz","Larecaja","Guanay","UNIDAD EDUCATIVA YOLOSANI",232751,14,1,82,96,20,2,59,79
"Bolivia","La Paz","Larecaja","Mapiri","COLEGIO 1º DE MAYO",234627,95,6,534,629,195,12,321,516
"Bolivia","La Paz","Larecaja","Mapiri","ESCUELA 16 DE JULIO",234628,466,39,1816,2282,756,63,958,1714
"Bolivia","La Paz","Larecaja","Mapiri","ESCUELA CENTRAL DE SANTA ROSA",234629,497,19,1423,1920,510,44,850,1360
"Bolivia","La Paz","Larecaja","Mapiri","ESCUELA CHIMATE",234632,33,1,153,186,36,5,111,147
"Bolivia","La Paz","Larecaja","Mapiri","ESCUELA DE SARAMPIUNI",234630,19,0,118,137,27,2,89,116
"Bolivia","La Paz","Larecaja","Mapiri","ESCUELA MONJE ZAPATA",234631,98,6,419,517,112,17,284,396
"Bolivia","La Paz","Larecaja","Mapiri","ESCUELA UNIDAD EDUCATIVA VILAQUE GRANDE",234633,26,3,189,215,49,4,133,182
"Bolivia","La Paz","Larecaja","Quiabaya","ESCUELA MIXTA JULIO CORDERO",234531,182,34,1025,1207,291,64,636,927
"Bolivia","La Paz","Larecaja","Sorata","COLEGIO JUAN XXIII",234173,235,59,1651,1886,550,74,968,1518
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA CENTRAL CARAZANI",234174,18,2,197,215,35,20,140,175
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA CENTRAL CHEJE",234175,39,1,292,331,23,5,263,286
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA CENTRAL CHOJLLA",234176,28,2,76,104,16,1,57,73
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA CENTRAL DE YANI",234177,96,12,601,697,382,36,171,553
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA COMBILILI",234186,8,0,83,91,33,6,44,77
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA FERNANDO ELOY GUACHALLA",234178,99,54,809,908,147,48,560,707
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA MACHACAMARCA",234187,24,0,154,178,14,1,139,153
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA NEMECIO AYALA",234179,31,8,181,212,35,8,130,165
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA NUCLEO ABISPAYA",234180,41,12,314,355,77,21,204,281
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA NUCLEO COCOY",234181,1,0,292,293,152,19,121,273
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA NUCLEO LARIPATA",234182,91,25,807,898,226,39,517,743
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA NUCLEO SAN ANTONIO DE MILLIPA",234183,15,7,790,805,229,22,532,761
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA PACOLLO",234188,5,0,200,205,58,8,134,192
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA SANTA MARIA",234189,54,4,115,169,26,4,81,107
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA SECC. DE ANKOMA SUR",234184,17,8,162,179,87,7,60,147
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA SECCIONAL CHUSSI",234185,2,1,166,168,28,1,136,164
"Bolivia","La Paz","Larecaja","Sorata","ESCUELA UNIDAD EDUCATIVA OKARA",234190,11,4,50,61,16,2,28,44
"Bolivia","La Paz","Larecaja","Sorata","H.A.M. DE SORATA",234191,290,53,1733,2023,547,94,1039,1586
"Bolivia","La Paz","Larecaja","Tacacoma","COLEGIO CENTRAL SAN AGUSTIN",232764,75,11,346,421,77,18,240,317
"Bolivia","La Paz","Larecaja","Tacacoma","ESCUELA ANANEA",232765,28,1,192,220,93,6,92,185
"Bolivia","La Paz","Larecaja","Tacacoma","ESCUELA CENTRAL CHUMISA",232766,56,6,464,520,114,14,330,444
"Bolivia","La Paz","Larecaja","Tacacoma","ESCUELA PALLAYUNGA",232767,60,1,212,272,48,10,153,201
"Bolivia","La Paz","Larecaja","Tacacoma","ESCUELA UNIDAD EDUCATIVA CAMILLAYA",232769,17,3,81,98,24,1,53,77
"Bolivia","La Paz","Larecaja","Tacacoma","ESCUELA XVI DE JULIO",232768,140,16,967,1107,467,54,430,897
"Bolivia","La Paz","Larecaja","Tacacoma","NUCLEO ESCOLAR INCACHACA",232770,70,2,213,283,124,2,85,209
"Bolivia","La Paz","Larecaja","Tacacoma","PLAZA COLLABAMBA",232771,19,2,111,130,67,7,35,102
"Bolivia","La Paz","Larecaja","Teoponte","COLEGIO NAL. MIXTO TEOPONTE",236385,263,23,1142,1405,404,22,693,1097
"Bolivia","La Paz","Larecaja","Teoponte","COLEGIO NUCLEO TAJLIHUI",236386,20,1,143,163,21,8,113,134
"Bolivia","La Paz","Larecaja","Teoponte","ESCUELA EDUARDO AVAROA",236387,15,4,127,142,15,6,102,117
"Bolivia","La Paz","Larecaja","Teoponte","ESCUELA MIXTA TOMACHI",236388,86,2,316,402,104,10,200,304
"Bolivia","La Paz","Larecaja","Teoponte","ESCUELA NUCLEO VILLA AROMA",236389,33,4,371,404,56,10,301,357
"Bolivia","La Paz","Larecaja","Teoponte","NUCLEO RED UNO",236390,12,1,59,71,4,2,52,56
"Bolivia","La Paz","Larecaja","Teoponte","SEDE SOCIAL",236391,228,13,1044,1272,240,22,769,1009
"Bolivia","La Paz","Larecaja","Tipuani","ESCUELA 16 DE JULIO",234610,225,7,651,876,204,10,430,634
"Bolivia","La Paz","Larecaja","Tipuani","ESCUELA CHUQUINI",234614,281,9,787,1068,198,15,565,763
"Bolivia","La Paz","Larecaja","Tipuani","ESCUELA EDUARDO AVAROA",234611,478,18,1581,2059,646,37,880,1526
"Bolivia","La Paz","Larecaja","Tipuani","ESCUELA MIXTA GERMAN BUSCH",234612,40,2,192,232,77,6,107,184
"Bolivia","La Paz","Larecaja","Tipuani","ESCUELA NESTOR PAZ ZAMORA",234613,11,0,56,67,4,2,50,54
"Bolivia","La Paz","Larecaja","Tipuani","UNIDAD EDUCATIVA PEDRO DOMINGO MURILLO",234615,97,5,388,485,150,9,224,374
"Bolivia","La Paz","Loayza","Cairoma","COLEGIO GERMAN BUSCH",233959,136,27,1065,1201,246,55,737,983
"Bolivia","La Paz","Loayza","Cairoma","COLEGIO LUIS ESPINAL",233960,29,10,325,354,92,2,221,313
"Bolivia","La Paz","Loayza","Cairoma","ESCUELA DE SAYA",233961,8,2,105,113,40,5,58,98
"Bolivia","La Paz","Loayza","Cairoma","ESCUELA TIENDA PATA",233962,14,1,126,140,38,5,82,120
"Bolivia","La Paz","Loayza","Cairoma","PLAZA LLOJA",233963,22,1,184,206,10,1,172,182
"Bolivia","La Paz","Loayza","Cairoma","PLAZA TORRE PAMPA",233964,63,8,346,409,67,10,261,328
"Bolivia","La Paz","Loayza","Cairoma","UNIDAD EDUCATIVA BARTOLINA SISA",233965,23,0,118,141,13,8,97,110
"Bolivia","La Paz","Loayza","Cairoma","UNIDAD EDUCATIVA BOLIVAR",233966,69,19,489,558,68,16,386,454
"Bolivia","La Paz","Loayza","Cairoma","UNIDAD EDUCATIVA BOLIVIA-VILOCO",233967,159,5,706,865,165,22,514,679
"Bolivia","La Paz","Loayza","Cairoma","UNIDAD EDUCATIVA LIBERTAD",233968,55,9,341,396,54,14,264,318
"Bolivia","La Paz","Loayza","Cairoma","UNIDAD EDUCATIVA SACANI",233969,16,3,365,381,57,8,297,354
"Bolivia","La Paz","Loayza","Luribay","COLEGIO AZAMBO",234532,29,4,371,400,66,13,288,354
"Bolivia","La Paz","Loayza","Luribay","COLEGIO RVDO. VICTOR ARUAZO-PLAZA PRINCIPAL",234534,88,10,630,718,135,19,466,601
"Bolivia","La Paz","Loayza","Luribay","COLEGIO VILLA LITORAL",234533,37,2,383,420,47,8,326,373
"Bolivia","La Paz","Loayza","Luribay","ESCUELA ANQUIMOA",234535,49,6,587,636,60,11,510,570
"Bolivia","La Paz","Loayza","Luribay","ESCUELA EL PORVENIR",234536,44,3,617,661,107,12,495,602
"Bolivia","La Paz","Loayza","Luribay","ESCUELA MURMUNTANI",234537,20,1,171,191,13,4,153,166
"Bolivia","La Paz","Loayza","Luribay","ESCUELA UNIDAD EDUCATIVA BRAVO",234538,17,3,198,215,19,3,173,192
"Bolivia","La Paz","Loayza","Luribay","PLAZA 5 DE AGOSTO",234539,64,5,422,486,57,11,349,406
"Bolivia","La Paz","Loayza","Luribay","PLAZA 6 DE AGOSTO",234540,60,4,349,409,33,24,288,321
"Bolivia","La Paz","Loayza","Luribay","PLAZA TOTORA",234541,5,0,90,95,11,0,79,90
"Bolivia","La Paz","Loayza","Luribay","UNIDAD EDUCATIVA COLLIRI",234542,32,1,225,257,31,8,185,216
"Bolivia","La Paz","Loayza","Luribay","UNIDAD EDUCATIVA PEDRO DOMINGO MURILLO",234543,88,8,596,684,94,3,491,585
"Bolivia","La Paz","Loayza","Luribay","UNIDAD EDUCATIVA POROMA",234544,23,1,299,322,37,1,260,297
"Bolivia","La Paz","Loayza","Malla","ESCUELA SIMON BOLIVAR",234566,3,0,99,102,3,2,94,97
"Bolivia","La Paz","Loayza","Malla","PLAZA 14 DE SEPTIEMBRE",234567,13,2,408,421,55,5,346,401
"Bolivia","La Paz","Loayza","Malla","UNIDAD EDUCATIVA FRANZ TAMAYO",234568,38,2,254,292,55,9,188,243
"Bolivia","La Paz","Loayza","Sapahaqui","ESCUELA EDUARDO AVAROA",234545,43,2,413,456,44,5,362,406
"Bolivia","La Paz","Loayza","Sapahaqui","ESCUELA SIXILLA BAJA",234546,0,1,325,325,42,2,280,322
"Bolivia","La Paz","Loayza","Sapahaqui","MURUHUTA",234547,43,2,373,416,66,16,289,355
"Bolivia","La Paz","Loayza","Sapahaqui","PLAZA PRINCIPAL HUANCANE",234548,13,2,321,334,52,5,262,314
"Bolivia","La Paz","Loayza","Sapahaqui","UNIDAD EDUCATIVA CHIVISIVI",234549,49,7,565,614,86,4,468,554
"Bolivia","La Paz","Loayza","Sapahaqui","UNIDAD EDUCATIVA OCUIRI",234550,21,0,228,249,20,6,202,222
"Bolivia","La Paz","Loayza","Sapahaqui","UNIDAD EDUCATIVA SAN MARCOS",234551,192,11,1391,1583,215,51,1114,1329
"Bolivia","La Paz","Loayza","Sapahaqui","UNIDAD EDUCATIVA SAPAHAQUI",234552,204,31,1625,1829,323,69,1202,1525
"Bolivia","La Paz","Loayza","Sapahaqui","UNIDAD EDUCATIVA TACOBAMBA",234553,63,3,616,679,93,17,503,596
"Bolivia","La Paz","Loayza","Sapahaqui","UNIDAD EDUCATIVA URUPAYA",234554,12,0,94,106,16,2,76,92
"Bolivia","La Paz","Loayza","Yaco","COLEGIO REPUBLICA VENEZUELA",234555,43,5,589,632,169,21,394,563
"Bolivia","La Paz","Loayza","Yaco","ESCUELA CHALLOMA",234556,22,2,235,257,12,5,216,228
"Bolivia","La Paz","Loayza","Yaco","ESCUELA UMALACO",234557,4,1,74,78,8,1,64,72
"Bolivia","La Paz","Loayza","Yaco","PLAZA 14 DE SEPTIEMBRE",234558,9,2,116,125,23,7,84,107
"Bolivia","La Paz","Loayza","Yaco","PLAZA CENTRAL",234559,27,11,431,458,98,46,276,374
"Bolivia","La Paz","Loayza","Yaco","UNIDAD EDUCATIVA CHUCAMARCA",234560,34,4,238,272,34,10,190,224
"Bolivia","La Paz","Loayza","Yaco","UNIDAD EDUCATIVA DANIEL GOMEZ GARCIA",234561,36,7,284,320,50,20,207,257
"Bolivia","La Paz","Loayza","Yaco","UNIDAD EDUCATIVA GERMAN BUSCH",234562,18,0,119,137,25,5,89,114
"Bolivia","La Paz","Loayza","Yaco","UNIDAD EDUCATIVA HURNUNI",234563,12,1,240,252,87,5,147,234
"Bolivia","La Paz","Loayza","Yaco","UNIDAD EDUCATIVA SIMON BOLIVAR",234564,0,7,137,137,38,5,87,125
"Bolivia","La Paz","Loayza","Yaco","UNIDAD EDUCATIVA YACO",234565,84,13,368,452,78,25,252,330
"Bolivia","La Paz","Los Andes","Batallas","COLEGIO DON BOSCO",233142,60,18,729,789,166,29,516,682
"Bolivia","La Paz","Los Andes","Batallas","COLEGIO FISCAL BOLIVIANO CUBANO",233144,64,13,724,788,224,26,461,685
"Bolivia","La Paz","Los Andes","Batallas","COLEGIO PEDRO DOMINGO MURILLO",233145,62,11,535,597,213,23,288,501
"Bolivia","La Paz","Los Andes","Batallas","COLEGIO TÉCNICO HUMANÍSTICO CHIRAPACA",233143,21,4,406,427,136,16,250,386
"Bolivia","La Paz","Los Andes","Batallas","ESCUELA GENOVEVA RIOS",233146,339,47,2937,3276,953,124,1813,2766
"Bolivia","La Paz","Los Andes","Batallas","PLAZA LA PAZ",233147,36,4,566,602,193,19,350,543
"Bolivia","La Paz","Los Andes","Batallas","PLAZA PRINCIPAL",233148,112,16,1192,1304,434,57,685,1119
"Bolivia","La Paz","Los Andes","Batallas","PLAZA PRINCIPAL",233149,112,16,1192,1304,434,57,685,1119
"Bolivia","La Paz","Los Andes","Batallas","PLAZA TUPAC KATARI",233150,75,17,642,717,150,35,440,590
"Bolivia","La Paz","Los Andes","Batallas","PLAZA TUQUIA",233151,67,13,684,751,186,44,441,627
"Bolivia","La Paz","Los Andes","Batallas","PLAZA V. ASUNCION DE CALUYO",233152,15,0,198,213,34,4,160,194
"Bolivia","La Paz","Los Andes","Batallas","SEDE SOCIAL",233153,16,3,250,266,77,9,161,238
"Bolivia","La Paz","Los Andes","Laja","COLEGIO PEDRO DOMINGO MURILLO",234136,294,57,3397,3691,824,159,2357,3181
"Bolivia","La Paz","Los Andes","Laja","COLEGIO TEC. HUMANISTICO TAMBILLO",234137,56,13,515,571,151,28,323,474
"Bolivia","La Paz","Los Andes","Laja","ESCUELA QUINTUPATA",234138,3,3,135,138,30,1,101,131
"Bolivia","La Paz","Los Andes","Laja","ESCUELA REPUBLICA DE IRAN",234139,113,16,1084,1197,287,47,734,1021
"Bolivia","La Paz","Los Andes","Laja","MERCADO SAN JUAN",234140,36,13,460,496,56,24,367,423
"Bolivia","La Paz","Los Andes","Laja","PLAZA CURVA PUCARA",234141,22,12,579,601,99,21,447,546
"Bolivia","La Paz","Los Andes","Laja","PLAZA PRINCIPAL",234142,38,22,1018,1056,176,53,767,943
"Bolivia","La Paz","Los Andes","Laja","PLAZA PRINCIPAL",234144,38,22,1018,1056,176,53,767,943
"Bolivia","La Paz","Los Andes","Laja","PLAZA PRINCIPAL",234143,38,22,1018,1056,176,53,767,943
"Bolivia","La Paz","Los Andes","Laja","UNIDAD EDUCATIVA CALLAMARCA",234145,2,3,380,382,73,19,285,358
"Bolivia","La Paz","Los Andes","Laja","UNIDAD EDUCATIVA COPAJIRA",234147,38,10,617,655,118,33,456,574
"Bolivia","La Paz","Los Andes","Laja","UNIDAD EDUCATIVA GUALBERTO VILLARROEL DE SACACANI",234146,0,0,216,216,48,8,160,208
"Bolivia","La Paz","Los Andes","Pucarani","COLEGIO CHIARPATA",234041,30,20,480,510,148,25,287,435
"Bolivia","La Paz","Los Andes","Pucarani","COLEGIO COHANA",234042,25,16,685,710,136,25,508,644
"Bolivia","La Paz","Los Andes","Pucarani","COLEGIO MARIO GUTIERREZ",234043,80,43,1028,1108,366,92,527,893
"Bolivia","La Paz","Los Andes","Pucarani","COLEGIO NAL. CHOJÑA COLLO",234045,17,9,393,410,128,35,221,349
"Bolivia","La Paz","Los Andes","Pucarani","COLEGIO SAN SALVADOR",234044,133,40,1707,1840,473,103,1091,1564
"Bolivia","La Paz","Los Andes","Pucarani","ESCUELA ANTOFAGASTA",234048,88,53,1728,1816,627,161,887,1514
"Bolivia","La Paz","Los Andes","Pucarani","ESCUELA CATAVI",234049,61,22,675,736,193,30,430,623
"Bolivia","La Paz","Los Andes","Pucarani","ESCUELA CENTRAL CHIPAMAYA",234046,34,7,457,491,140,21,289,429
"Bolivia","La Paz","Los Andes","Pucarani","ESCUELA CHOJASIVI",234050,10,10,676,686,231,26,409,640
"Bolivia","La Paz","Los Andes","Pucarani","ESCUELA JOSE SALMON BALLIVIAN",234047,294,81,3005,3299,1094,162,1668,2762
"Bolivia","La Paz","Los Andes","Pucarani","PLAZA 6 DE AGOSTO",234051,120,31,1482,1602,323,63,1065,1388
"Bolivia","La Paz","Los Andes","Pucarani","PLAZA PRINCIPAL",234052,67,16,725,792,110,11,588,698
"Bolivia","La Paz","Los Andes","Pucarani","PLAZA VILLA ROSARIO DE CORAPATA",234053,72,22,920,992,390,47,461,851
"Bolivia","La Paz","Los Andes","Puerto Perez","ESCUELA CENTRAL CASCACHI",232232,37,13,518,555,91,35,379,470
"Bolivia","La Paz","Los Andes","Puerto Perez","ESCUELA GUALBERTO VILLARROEL",232230,65,6,453,518,151,26,270,421
"Bolivia","La Paz","Los Andes","Puerto Perez","ESCUELA MIXTO 16 DE JULIO",232231,62,27,874,936,173,36,638,811
"Bolivia","La Paz","Los Andes","Puerto Perez","ESCUELA PUERTO PEREZ",232233,90,20,1047,1137,243,26,758,1001
"Bolivia","La Paz","Los Andes","Puerto Perez","ESCUELAS POPULARES DON BOSCO",232234,28,2,314,342,91,9,212,303
"Bolivia","La Paz","Los Andes","Puerto Perez","UNIDAD EDUCATIVA CUMANA",232235,20,4,257,277,42,5,206,248
"Bolivia","La Paz","Manco Kapac","Copacabana","CENTRO DE SALUD SIRIPACA",234156,39,7,243,282,25,3,208,233
"Bolivia","La Paz","Manco Kapac","Copacabana","COLEGIO CHALLA",234157,64,12,938,1002,47,15,864,911
"Bolivia","La Paz","Manco Kapac","Copacabana","COLEGIO NACIONAL MIXTO COPACABANA",234158,569,57,3967,4536,1210,144,2556,3766
"Bolivia","La Paz","Manco Kapac","Copacabana","ESCUELA 16 DE JULIO",234159,110,16,881,991,288,36,541,829
"Bolivia","La Paz","Manco Kapac","Copacabana","ESCUELA COLEGIO TEC. HUMANISTICO HUACUYO",234160,71,3,409,480,81,16,309,390
"Bolivia","La Paz","Manco Kapac","Copacabana","ESCUELA SECCIONAL SAMPAYA",234161,44,7,321,365,47,15,252,299
"Bolivia","La Paz","Manco Kapac","Copacabana","ESCUELA VILLA ROSARIO",234162,37,9,328,365,68,11,240,308
"Bolivia","La Paz","Manco Kapac","San Pedro De Tiquina","COLEGIO SIMON BOLIVAR",234164,260,19,1043,1303,306,53,665,971
"Bolivia","La Paz","Manco Kapac","San Pedro De Tiquina","COLEGIO VILLA AMACARI",234163,14,8,184,198,48,5,123,171
"Bolivia","La Paz","Manco Kapac","San Pedro De Tiquina","ESCUELA MIXTA SAN PABLO DE TIQUINA",234165,75,20,651,726,249,30,352,601
"Bolivia","La Paz","Manco Kapac","San Pedro De Tiquina","PLAZA 25 DE JUNIO",234166,31,2,212,243,62,4,144,206
"Bolivia","La Paz","Manco Kapac","San Pedro De Tiquina","SEDE SOCIAL",234167,52,8,303,355,55,7,233,288
"Bolivia","La Paz","Manco Kapac","Tito Yupanqui","COLEGIO NACIONAL MIXTO TITO YUPANQUI",233363,122,25,653,775,215,21,392,607
"Bolivia","La Paz","Manco Kapac","Tito Yupanqui","ESCUELA HUATAPAMPA",233364,14,1,165,179,39,8,117,156
"Bolivia","La Paz","Muñecas","Aucapata","COLEGIO 2 DE AGOSTO",234168,101,10,391,492,52,22,307,359
"Bolivia","La Paz","Muñecas","Aucapata","ESCUELA DR. ANGEL GEMIO ERGUETA",234169,66,2,169,235,51,16,100,151
"Bolivia","La Paz","Muñecas","Aucapata","IGLESIA SANTO DOMINGO",234170,72,10,195,267,34,13,138,172
"Bolivia","La Paz","Muñecas","Aucapata","NUCLEO ESCOLAR YANAHUAYA",234171,110,22,384,494,83,22,257,340
"Bolivia","La Paz","Muñecas","Aucapata","UNIDAD EDUCATIVA ROSARIO",234172,168,12,489,657,91,20,366,457
"Bolivia","La Paz","Muñecas","Ayata","COLEGIO NEMESIO ALIAGA BENAVENTE",233423,245,60,811,1056,118,57,576,694
"Bolivia","La Paz","Muñecas","Ayata","ESCUELA CAMATA",233425,79,17,385,464,72,18,278,350
"Bolivia","La Paz","Muñecas","Ayata","ESCUELA NUCLEO ELIZARDO PEREZ DE M.",233426,81,30,444,525,97,28,289,386
"Bolivia","La Paz","Muñecas","Ayata","ESCUELA SAIHUANI",233427,102,15,420,522,32,17,356,388
"Bolivia","La Paz","Muñecas","Ayata","ESCUELA SAN JUANITO",233424,58,3,367,425,44,19,301,345
"Bolivia","La Paz","Muñecas","Ayata","ESCUELA SECCIONAL MULTIGRADO UPANI",233428,52,5,276,328,7,29,235,242
"Bolivia","La Paz","Muñecas","Ayata","UNIDAD EDUCATIVA VILLA ROSARIO",233429,0,3,87,87,13,3,68,81
"Bolivia","La Paz","Muñecas","Chuma","COLEGIO HUMANISTICO SOCOCONI",233411,67,11,508,575,57,13,427,484
"Bolivia","La Paz","Muñecas","Chuma","COLEGIO POCOAYA",233412,16,1,118,134,26,8,83,109
"Bolivia","La Paz","Muñecas","Chuma","CUSAHUAYA",233413,7,3,206,213,14,3,186,200
"Bolivia","La Paz","Muñecas","Chuma","ESCUELA CENTRAL TITICACHI",233415,63,10,409,472,88,21,290,378
"Bolivia","La Paz","Muñecas","Chuma","ESCUELA CHAJLAYA",233416,57,5,535,592,104,20,406,510
"Bolivia","La Paz","Muñecas","Chuma","ESCUELA DE LUQUISANI",233417,24,6,269,293,93,17,153,246
"Bolivia","La Paz","Muñecas","Chuma","ESCUELA DE TUILUNI",233418,27,9,258,285,68,25,156,224
"Bolivia","La Paz","Muñecas","Chuma","ESCUELA MAXIMILIANO ORTIZ",233419,252,37,830,1082,184,54,555,739
"Bolivia","La Paz","Muñecas","Chuma","ESCUELA PALOHUAYA",233420,14,1,124,138,28,4,91,119
"Bolivia","La Paz","Muñecas","Chuma","ESCUELA TIMUSI",233414,31,1,266,297,35,7,223,258
"Bolivia","La Paz","Muñecas","Chuma","PLAZA CAPAYQUE",233421,13,4,212,225,18,9,181,199
"Bolivia","La Paz","Muñecas","Chuma","PLAZA JICHUHUAYA",233422,13,0,104,117,20,1,83,103
"Bolivia","La Paz","Murillo","Achocalla","COLEGIO 16 DE AGOSTO",232598,114,6,1115,1229,320,26,763,1083
"Bolivia","La Paz","Murillo","Achocalla","ESCUELA ASUNTA QUILLVIRI",232599,81,18,1012,1093,238,67,689,927
"Bolivia","La Paz","Murillo","Achocalla","ESCUELA CHAÑOCAHUA",232600,347,30,3694,4041,1028,129,2507,3535
"Bolivia","La Paz","Murillo","Achocalla","ESCUELA MARQUIRIVI",232601,278,37,2011,2289,498,51,1425,1923
"Bolivia","La Paz","Murillo","Achocalla","ESCUELA VILLA CONCEPCION",232602,28,9,522,550,101,27,385,486
"Bolivia","La Paz","Murillo","Achocalla","UNIDAD EDUCATIVA ANTONIO DIAZ VILLAMIL",232603,148,34,1803,1951,514,52,1203,1717
"Bolivia","La Paz","Murillo","Achocalla","UNIDAD EDUCATIVA RENE BARRIENTOS ORTUÑO",232604,143,13,1235,1378,410,29,783,1193
"Bolivia","La Paz","Murillo","Achocalla","UNIDAD EDUCATIVA TUNI",232605,26,2,348,374,69,7,270,339
"Bolivia","La Paz","Murillo","El Alto","CENTRO EDUCATIVO CATOLICO MERCEDES",231873,214,28,2435,2649,824,121,1462,2286
"Bolivia","La Paz","Murillo","El Alto","COLEGIO 18 DE DICIEMBRE",231874,338,27,3263,3601,1006,144,2086,3092
"Bolivia","La Paz","Murillo","El Alto","COLEGIO 1RO DE MAYO",231875,657,49,7853,8510,3644,396,3764,7408
"Bolivia","La Paz","Murillo","El Alto","COLEGIO 23 DE MARZO",231882,770,87,6619,7389,1738,305,4489,6227
"Bolivia","La Paz","Murillo","El Alto","COLEGIO 25 DE JULIO",231876,838,75,6599,7437,2202,295,4027,6229
"Bolivia","La Paz","Murillo","El Alto","COLEGIO 27 DE MAYO",231883,595,88,5668,6263,1618,298,3664,5282
"Bolivia","La Paz","Murillo","El Alto","COLEGIO 6 DE JUNIO",231884,516,40,4530,5046,1597,147,2746,4343
"Bolivia","La Paz","Murillo","El Alto","COLEGIO ADRIAN CASTILLO NAVA",231885,842,92,8873,9715,3409,395,4977,8386
"Bolivia","La Paz","Murillo","El Alto","COLEGIO ANDRES DE STA CRUZ",231886,623,80,6837,7460,2609,386,3762,6371
"Bolivia","La Paz","Murillo","El Alto","COLEGIO ANTONIO PAREDES CANDIA",231887,918,144,10853,11771,3838,538,6333,10171
"Bolivia","La Paz","Murillo","El Alto","COLEGIO ATIPIRIS",231877,321,40,2932,3253,866,149,1877,2743
"Bolivia","La Paz","Murillo","El Alto","COLEGIO BASILL MILLER",231878,230,19,2919,3149,1330,130,1440,2770
"Bolivia","La Paz","Murillo","El Alto","COLEGIO BOLIVIA",231879,467,46,4155,4622,1592,215,2302,3894
"Bolivia","La Paz","Murillo","El Alto","COLEGIO BOLIVIA MAR",231888,264,24,2518,2782,660,107,1727,2387
"Bolivia","La Paz","Murillo","El Alto","COLEGIO CALAMA",231880,626,52,7137,7763,2855,316,3914,6769
"Bolivia","La Paz","Murillo","El Alto","COLEGIO DON BOSCO",231889,746,78,7399,8145,2631,249,4441,7072
"Bolivia","La Paz","Murillo","El Alto","COLEGIO EDUARDO AVAROA",231881,319,22,2726,3045,1119,115,1470,2589
"Bolivia","La Paz","Murillo","El Alto","COLEGIO ESPAÑA",231905,1083,87,9120,10203,2893,393,5747,8640
"Bolivia","La Paz","Murillo","El Alto","COLEGIO FERNANDO NOGALES CASTRO",231890,289,37,3484,3773,1511,133,1803,3314
"Bolivia","La Paz","Murillo","El Alto","COLEGIO GRAN BRETAÑA",231906,490,42,5632,6122,2556,229,2805,5361
