"pais","departamento","provincia","municipio","recinto","latitud","longitud","ABSTENCION","BLANCOS","EMITIDOS","INSCRITOS","NO","NULOS","SI","VALIDOS"
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA ESTEBAN ARZE",-66.18428,-17.39833,431,8,3409,3840,2256,104,1041,3297
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA FACUNDO QUIROGA",-66.18948,-17.37427,47,3,366,413,274,8,81,355
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA FELIX CAPRILES",-66.18253,-17.40841,73,4,784,857,534,19,227,761
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA GARIBALDI",-66.19059,-17.35455,222,13,1744,1966,1027,25,679,1706
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA HNO PACIFICO FELETTI",-66.20975,-17.46777,98,13,905,1003,205,33,654,859
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA JOSE IGNACIO SANJINES",-66.20641,-17.38527,95,7,1050,1145,661,27,355,1016
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA JUAN JOSE TORREZ",-66.11476,-17.44767,149,17,1415,1564,442,40,916,1358
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA MARIA EMILIA RIQUELME (EX MARIA CRISTINA)",-66.20455,-17.39834,479,20,3711,4190,2143,117,1431,3574
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA MARIA JOSEFA MUJIA",-66.14333,-17.42708,325,42,2969,3294,862,119,1946,2808
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA NATANIEL AGUIRRE",-66.16888,-17.39892,22,1,332,354,237,8,86,323
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA NUEVA ESPERANZA",-66.17866,-17.48736,628,77,5669,6297,1543,230,3819,5362
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA NUEVA VERA CRUZ",-66.11756,-17.46273,420,21,2889,3309,1009,97,1762,2771
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA OBISPO ANAYA",-66.12938,-17.45243,340,21,2445,2785,1038,64,1322,2360
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA PRIMERO DE MAYO",-66.20525,-17.46752,798,74,5989,6787,1676,212,4027,5703
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA PROF. OSCAR ROJAS CABALLERO",-66.15136,-17.43501,34,2,318,352,157,6,153,310
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA RENE BARRIENTOS ORTUÑO",-66.11013,-17.47701,993,89,6018,7011,1732,243,3954,5686
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA RENE CRESPO",-66.151,-17.42624,95,6,823,918,275,33,509,784
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA ROSENDO PEÑA",-66.19244,-17.37992,45,1,481,526,361,12,107,468
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA SAN MIGUEL",-66.14757,-17.40514,471,22,2432,2903,1105,67,1238,2343
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA SAN MIGUEL ALTA TENSION",-66.13224,-17.43877,79,16,649,728,215,13,405,620
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA SANTA CRUZ - EDUARDO OCAMPO MOSCOSO",-66.15053,-17.41479,20,1,132,152,51,2,78,129
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA SANTA MARIA MICAELA",-66.17656,-17.40725,717,16,5180,5897,3518,125,1521,5039
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA SANTIAGO",-66.1651,-17.3495,383,23,3641,4024,1680,131,1807,3487
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA SIGLO XX - GABRIELA MISTRAL",-66.12198,-17.43334,140,16,1338,1478,485,38,799,1284
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA STEFANO HOTELLIER",-66.13995,-17.46966,184,24,1891,2075,487,75,1305,1792
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA VERDAD Y VIDA",-66.10658,-17.47467,235,33,2227,2462,598,80,1516,2114
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA VISION MUNDIAL",-66.1441,-17.43991,692,39,4831,5523,2164,146,2482,4646
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDUCATIVA VOCES LIBRES",-66.13216,-17.47402,23,7,329,352,66,9,247,313
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIDAD EDU. EDUARDO LOPEZ O E.DON BOSCO",-66.17724,-17.4273,373,29,2362,2735,1017,57,1259,2276
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIVERSIDAD CATOLICA",-66.14394,-17.37205,863,26,5636,6499,4383,97,1130,5513
"Bolivia","Cochabamba","Cercado","Cochabamba","UNIVERSIDAD UCATEC (EX CEIVO)",-66.13677,-17.37113,253,8,2127,2380,1606,38,475,2081
"Bolivia","Cochabamba","Chapare","Colomi","NUCLEO ESCOLAR CANDELARIA",-65.92474,-17.27441,156,31,1832,1988,331,88,1382,1713
"Bolivia","Cochabamba","Chapare","Colomi","NUCLEO ESCOLAR TABLAS MONTE",-65.99883,-17.0847,83,16,568,651,48,10,494,542
"Bolivia","Cochabamba","Chapare","Colomi","U.E. ROSARIO",-65.88084,-17.3183,3,3,87,90,36,1,47,83
"Bolivia","Cochabamba","Chapare","Colomi","UNIDAD EDUCATIVA CORANI PAMPA",-65.93583,-17.13022,106,19,1142,1248,205,41,877,1082
"Bolivia","Cochabamba","Chapare","Colomi","UNIDAD EDUCATIVA EL PALMAR",-65.74912,-17.18198,45,4,260,305,55,5,196,251
"Bolivia","Cochabamba","Chapare","Colomi","UNIDAD EDUCATIVA PARACTI (COLOMI)",-65.82558,-17.20783,60,5,516,576,172,25,314,486
"Bolivia","Cochabamba","Chapare","Colomi","UNIDAD EDUCATIVA PUCA MAYU (COLOMI)",-65.90272,-17.01873,1,0,8,9,0,0,8,8
"Bolivia","Cochabamba","Chapare","Colomi","UNIDAD EDUCATIVA SAMUEL FINA SAVIO",-65.8636,-17.34076,914,144,5977,6891,1880,370,3583,5463
"Bolivia","Cochabamba","Chapare","Sacaba","(CÁRCEL) PENITENCIARIA EL ABRA",-66.11572,-17.40493,65,1,223,288,56,4,162,218
"Bolivia","Cochabamba","Chapare","Sacaba","(CÁRCEL) PENITENCIARIA SAN PEDRO (SACABA)",-66.0414,-17.40583,51,2,105,156,21,3,79,100
"Bolivia","Cochabamba","Chapare","Sacaba","COLEGIO BOLIVIANO JAPONES",-66.09353,-17.37924,1004,54,7211,8215,4531,203,2423,6954
"Bolivia","Cochabamba","Chapare","Sacaba","COLEGIO FRANZ TAMAYO (CHIÑATA)",-65.98093,-17.43051,525,41,3978,4503,1427,154,2356,3783
"Bolivia","Cochabamba","Chapare","Sacaba","COLEGIO NATANIEL AGUIRRE",-65.83003,-17.37266,148,8,1266,1414,208,52,998,1206
"Bolivia","Cochabamba","Chapare","Sacaba","COLEGIO PUERTO MEJILLONES",-66.1301,-17.37218,576,26,4465,5041,2823,87,1529,4352
"Bolivia","Cochabamba","Chapare","Sacaba","COLEGIO QUINTANILLA",-66.10987,-17.3848,1591,97,10227,11818,5854,343,3933,9787
"Bolivia","Cochabamba","Chapare","Sacaba","COLEGIO RENE FERNANDEZ BECERRA",-65.91483,-17.42616,124,13,1040,1164,158,16,853,1011
"Bolivia","Cochabamba","Chapare","Sacaba","COLEGIO SEÑOR DE MAYO",-66.11799,-17.37354,919,33,6076,6995,4052,119,1872,5924
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA 6 DE JUNIO - TACOPOCA",-66.02658,-17.41193,437,63,3749,4186,1461,150,2075,3536
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA CARLOS PEREDO SANDOVAL",-66.05909,-17.3939,1065,98,7387,8452,3470,306,3513,6983
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA COPACABANA",-66.10087,-17.39216,460,36,3588,4048,2090,106,1356,3446
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA GERMAN BUSCH",-66.0383,-17.40434,745,56,4774,5519,2474,200,2044,4518
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA GUADALUPE",-66.07703,-17.38369,843,31,5983,6826,3471,189,2292,5763
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA JESUS TERCEROS",-66.12031,-17.38594,438,6,3210,3648,2324,71,809,3133
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA MAN CESPED",-66.03825,-17.40714,911,69,6361,7272,3261,258,2773,6034
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA NATALIO ARAUCO",-66.04586,-17.40147,675,49,4489,5164,2353,148,1939,4292
"Bolivia","Cochabamba","Chapare","Sacaba","ESCUELA RENE BARRIENTOS ORTUÑO (UCUCHI)",-65.92544,-17.4195,90,8,574,664,139,19,408,547
"Bolivia","Cochabamba","Chapare","Sacaba","INSTITUTO TECNICO SACABA (ITSA)",-66.04596,-17.40543,16,2,126,142,58,5,61,119
"Bolivia","Cochabamba","Chapare","Sacaba","LICEO DE SEÑORITAS SACABA",-66.04489,-17.40398,928,66,6075,7003,3243,194,2572,5815
"Bolivia","Cochabamba","Chapare","Sacaba","U.E. MARCELO QUIROGA SANTA CRUZ (PACATA)",-66.1184,-17.3762,15,1,161,176,104,2,54,158
"Bolivia","Cochabamba","Chapare","Sacaba","U.E. NUEVO AMANECER",-66.03468,-17.45286,29,11,603,632,130,48,414,544
"Bolivia","Cochabamba","Chapare","Sacaba","U.E. TUTIMAYU",-65.95177,-17.41679,49,16,878,927,269,27,566,835
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA 27 DE AGOSTO",-66.05526,-17.41448,17,4,390,407,115,11,260,375
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA BOLIVIANO BRITÁNICO",-66.02322,-17.40267,395,42,3050,3445,1205,108,1695,2900
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA CEILAB",-66.073,-17.38945,14,2,167,181,110,7,48,158
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA DEL VALLE",-66.1094,-17.38272,203,13,1838,2041,1097,42,686,1783
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA EDMUNDO BOJANOWSKI",-66.12388,-17.37073,35,1,397,432,249,9,138,387
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA ENTRE RIOS",-66.06012,-17.40147,9,3,167,176,50,10,104,154
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA HERNÁN RIVERO FIORILO",-66.07921,-17.40404,177,17,1925,2102,859,57,992,1851
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA ISRAELÍ EL ABRA",-66.10103,-17.40372,627,66,5585,6212,2018,217,3284,5302
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA KANATA",-66.10153,-17.38585,89,3,708,797,560,16,129,689
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA LARATI",-66.01265,-17.34382,30,6,773,803,93,11,663,756
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA PAMPILLA",-66.0752,-17.18917,195,49,2082,2277,498,128,1407,1905
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA RENÉ BARRIENTOS ORTUÑO",-66.11898,-17.37671,135,5,1137,1272,714,27,391,1105
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA REPUBLICA DE ITALIA",-66.04491,-17.40258,156,15,1465,1621,637,34,779,1416
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA ULINCATE",-65.98841,-17.4069,109,14,1042,1151,384,40,604,988
"Bolivia","Cochabamba","Chapare","Sacaba","UNIDAD EDUCATIVA VILLA GRACIELA",-66.13087,-17.37237,288,15,2428,2716,1496,43,874,2370
"Bolivia","Cochabamba","Chapare","Villa Tunari","COLEGIO FE Y ALEGRIA",-65.40147,-16.91353,164,18,1661,1825,199,43,1401,1600
"Bolivia","Cochabamba","Chapare","Villa Tunari","COLEGIO FRANCISCO VIGNAUD",-65.42472,-16.97513,119,5,521,640,170,7,339,509
"Bolivia","Cochabamba","Chapare","Villa Tunari","COLEGIO MIXTO TECNICO HUM. VILLA BOLIVAR",-65.74024,-16.62949,54,6,496,550,40,6,444,484
"Bolivia","Cochabamba","Chapare","Villa Tunari","COLEGIO NUEVA TACOPAYA",-65.67545,-16.56796,102,7,1124,1226,117,33,967,1084
"Bolivia","Cochabamba","Chapare","Villa Tunari","ESCUELA 27 DE MAYO",-65.30819,-16.74821,115,13,533,648,90,25,405,495
"Bolivia","Cochabamba","Chapare","Villa Tunari","ESCUELA CRISTAL MAYU",-65.64395,-17.00619,193,18,1595,1788,138,31,1408,1546
